benchmark_id,model_name,model_family,model_size,active_size,model_type,score,metric_name,setup,num_shot_sample,language,source_url,year_evaluated,notes,evaluation_id,source_name,source_type,source_organization,model_developer,model_id,hf_repo,hf_split,samples_number,metric_lower_is_better,metric_score_type,metric_min_score,metric_max_score,reasoning_enabled,inference_platform,inference_engine,generation_temperature,generation_max_tokens,generation_top_p,benchmark_name,metric_score,metric,score_type,date_recorded
counterfactualevaluation,o1,openai,,,closed,80.9,TaskIV_F1_Y_prime_Arithmetic,,,,https://arxiv.org/abs/2505.11839,2026,,bb4eb5ae44fd432f40059130f4d0700a,arXiv,arxiv,,OpenAI,,,,,false,f1,0,100,,,,,,,Counterfactual Reasoning Eval,,,,
counterfactualevaluation,Qwen3-Max,qwen,,,closed,63.6,TaskIII_F1_Mediator_Arithmetic,,,,https://arxiv.org/abs/2505.11839,2026,,d8d8de70f36cda6c8cd100d0cdacc7b3,arXiv,arxiv,,Alibaba,,,,,false,f1,0,100,,,,,,,Counterfactual Reasoning Eval,,,,
counterfactualevaluation,Qwen3-Max,qwen,,,closed,71.9,TaskIII_F1_Outcome_Arithmetic,,,,https://arxiv.org/abs/2505.11839,2026,,18a9e402974898fdee5399b50fff058b,arXiv,arxiv,,Alibaba,,,,,false,f1,0,100,,,,,,,Counterfactual Reasoning Eval,,,,
counterfactualevaluation,Qwen3-Max,qwen,,,closed,69.8,TaskIV_F1_M_prime_Arithmetic,,,,https://arxiv.org/abs/2505.11839,2026,,be39370a2be2a744823d5fa6c15e564b,arXiv,arxiv,,Alibaba,,,,,false,f1,0,100,,,,,,,Counterfactual Reasoning Eval,,,,
counterfactualevaluation,Qwen3-Max,qwen,,,closed,63.2,TaskIV_F1_Y_prime_Arithmetic,,,,https://arxiv.org/abs/2505.11839,2026,,8908d6141bc255c472c9457914f4bc58,arXiv,arxiv,,Alibaba,,,,,false,f1,0,100,,,,,,,Counterfactual Reasoning Eval,,,,
counterfactualevaluation,Llama-4-S,meta,,,open,79.1,TaskIII_F1_Mediator_Arithmetic,,,,https://arxiv.org/abs/2505.11839,2026,,e3b170169c601edb98d03b48615005ab,arXiv,arxiv,,Meta,,,,,false,f1,0,100,,,,,,,Counterfactual Reasoning Eval,,,,
counterfactualevaluation,Llama-4-S,meta,,,open,85.1,TaskIII_F1_Outcome_Arithmetic,,,,https://arxiv.org/abs/2505.11839,2026,,5c3fb15016e5b258fee6598c91055114,arXiv,arxiv,,Meta,,,,,false,f1,0,100,,,,,,,Counterfactual Reasoning Eval,,,,
counterfactualevaluation,Llama-4-S,meta,,,open,59.1,TaskIV_F1_M_prime_Arithmetic,,,,https://arxiv.org/abs/2505.11839,2026,,40d551b57c6663329e35c1c5cd310078,arXiv,arxiv,,Meta,,,,,false,f1,0,100,,,,,,,Counterfactual Reasoning Eval,,,,
counterfactualevaluation,Llama-4-S,meta,,,open,52.4,TaskIV_F1_Y_prime_Arithmetic,,,,https://arxiv.org/abs/2505.11839,2026,,0a92bf5ccd23b5c09bd55f1f5af6878d,arXiv,arxiv,,Meta,,,,,false,f1,0,100,,,,,,,Counterfactual Reasoning Eval,,,,
counterfactualevaluation,Llama-4-M,meta,,,open,80.3,TaskIII_F1_Mediator_Arithmetic,,,,https://arxiv.org/abs/2505.11839,2026,,3b306fcf8ee9598011c9fb0747d77579,arXiv,arxiv,,Meta,,,,,false,f1,0,100,,,,,,,Counterfactual Reasoning Eval,,,,
counterfactualevaluation,Llama-4-M,meta,,,open,86.0,TaskIII_F1_Outcome_Arithmetic,,,,https://arxiv.org/abs/2505.11839,2026,,42f6072e6f6f733ac7bff8fb6da6d6c1,arXiv,arxiv,,Meta,,,,,false,f1,0,100,,,,,,,Counterfactual Reasoning Eval,,,,
counterfactualevaluation,Llama-4-M,meta,,,open,76.3,TaskIV_F1_M_prime_Arithmetic,,,,https://arxiv.org/abs/2505.11839,2026,,424e80793e5e5140837d41e651cefc7a,arXiv,arxiv,,Meta,,,,,false,f1,0,100,,,,,,,Counterfactual Reasoning Eval,,,,
counterfactualevaluation,Llama-4-M,meta,,,open,70.6,TaskIV_F1_Y_prime_Arithmetic,,,,https://arxiv.org/abs/2505.11839,2026,,fc14785e66898f77c9e90e1c049c1e46,arXiv,arxiv,,Meta,,,,,false,f1,0,100,,,,,,,Counterfactual Reasoning Eval,,,,
counterfactualevaluation,Gemini-2.5-Pro,google,,,closed,62.8,TaskIII_F1_Mediator_Arithmetic,,,,https://arxiv.org/abs/2505.11839,2026,,fb772d5416179744a0c11c72617b42f8,arXiv,arxiv,,Google,,,,,false,f1,0,100,,,,,,,Counterfactual Reasoning Eval,,,,
counterfactualevaluation,Gemini-2.5-Pro,google,,,closed,73.5,TaskIII_F1_Outcome_Arithmetic,,,,https://arxiv.org/abs/2505.11839,2026,,962c1eea527dc1cdcd5ce0c1b2a96d9e,arXiv,arxiv,,Google,,,,,false,f1,0,100,,,,,,,Counterfactual Reasoning Eval,,,,
counterfactualevaluation,Gemini-2.5-Pro,google,,,closed,72.1,TaskIV_F1_M_prime_Arithmetic,,,,https://arxiv.org/abs/2505.11839,2026,,9d94fbfaa15749b57745e7587e29c53c,arXiv,arxiv,,Google,,,,,false,f1,0,100,,,,,,,Counterfactual Reasoning Eval,,,,
counterfactualevaluation,Gemini-2.5-Pro,google,,,closed,65.4,TaskIV_F1_Y_prime_Arithmetic,,,,https://arxiv.org/abs/2505.11839,2026,,bca683bbcd7357a84b9b192b3fc5da8e,arXiv,arxiv,,Google,,,,,false,f1,0,100,,,,,,,Counterfactual Reasoning Eval,,,,
counterfactualevaluation,DeepSeek-V3,deepseek,,,open,65.7,TaskIII_F1_Mediator_Arithmetic,,,,https://arxiv.org/abs/2505.11839,2026,,3b6a27257a050ed67ea85264d7107326,arXiv,arxiv,,DeepSeek,,,,,false,f1,0,100,,,,,,,Counterfactual Reasoning Eval,,,,
counterfactualevaluation,DeepSeek-V3,deepseek,,,open,74.9,TaskIII_F1_Outcome_Arithmetic,,,,https://arxiv.org/abs/2505.11839,2026,,2e868274c0fd3e190a89901281f8e396,arXiv,arxiv,,DeepSeek,,,,,false,f1,0,100,,,,,,,Counterfactual Reasoning Eval,,,,
counterfactualevaluation,DeepSeek-V3,deepseek,,,open,74.0,TaskIV_F1_M_prime_Arithmetic,,,,https://arxiv.org/abs/2505.11839,2026,,92d2937501bea10f8104c0fbf56edf36,arXiv,arxiv,,DeepSeek,,,,,false,f1,0,100,,,,,,,Counterfactual Reasoning Eval,,,,
counterfactualevaluation,DeepSeek-V3,deepseek,,,open,67.5,TaskIV_F1_Y_prime_Arithmetic,,,,https://arxiv.org/abs/2505.11839,2026,,0ad52ce1c340db3f2a005160506a36ea,arXiv,arxiv,,DeepSeek,,,,,false,f1,0,100,,,,,,,Counterfactual Reasoning Eval,,,,
counterfactualevaluation,ChatGPT-5,openai,,,closed,79.2,TaskIII_F1_Mediator_MalAlgoQA,,,,https://arxiv.org/abs/2505.11839,2026,,77ce0fff0032692671f68ca7972532f1,arXiv,arxiv,,OpenAI,,,,,false,f1,0,100,,,,,,,Counterfactual Reasoning Eval,,,,
counterfactualevaluation,ChatGPT-5,openai,,,closed,83.4,TaskIII_F1_Outcome_MalAlgoQA,,,,https://arxiv.org/abs/2505.11839,2026,,d48cdfdc5e863d0f0d9d5cbecc87a089,arXiv,arxiv,,OpenAI,,,,,false,f1,0,100,,,,,,,Counterfactual Reasoning Eval,,,,
counterfactualevaluation,ChatGPT-5,openai,,,closed,85.1,TaskIV_F1_M_prime_MalAlgoQA,,,,https://arxiv.org/abs/2505.11839,2026,,7b31604b5b739aa91dacfbf7cc9b3850,arXiv,arxiv,,OpenAI,,,,,false,f1,0,100,,,,,,,Counterfactual Reasoning Eval,,,,
counterfactualevaluation,ChatGPT-5,openai,,,closed,79.6,TaskIV_F1_Y_prime_MalAlgoQA,,,,https://arxiv.org/abs/2505.11839,2026,,dd194d0c8b59a682ff92cad6833051c0,arXiv,arxiv,,OpenAI,,,,,false,f1,0,100,,,,,,,Counterfactual Reasoning Eval,,,,
counterfactualevaluation,o1,openai,,,closed,76.8,TaskIII_F1_Mediator_MalAlgoQA,,,,https://arxiv.org/abs/2505.11839,2026,,ca62af1b56053dea94ef101b68c0cd27,arXiv,arxiv,,OpenAI,,,,,false,f1,0,100,,,,,,,Counterfactual Reasoning Eval,,,,
counterfactualevaluation,o1,openai,,,closed,80.4,TaskIII_F1_Outcome_MalAlgoQA,,,,https://arxiv.org/abs/2505.11839,2026,,62e855283f0a291bb27c8e3b2fe6bb58,arXiv,arxiv,,OpenAI,,,,,false,f1,0,100,,,,,,,Counterfactual Reasoning Eval,,,,
counterfactualevaluation,o1,openai,,,closed,83.6,TaskIV_F1_M_prime_MalAlgoQA,,,,https://arxiv.org/abs/2505.11839,2026,,c58e5feb76c27b29db150a8ec58987e2,arXiv,arxiv,,OpenAI,,,,,false,f1,0,100,,,,,,,Counterfactual Reasoning Eval,,,,
counterfactualevaluation,o1,openai,,,closed,77.8,TaskIV_F1_Y_prime_MalAlgoQA,,,,https://arxiv.org/abs/2505.11839,2026,,7141cb97bf34029eac253101c901780d,arXiv,arxiv,,OpenAI,,,,,false,f1,0,100,,,,,,,Counterfactual Reasoning Eval,,,,
counterfactualevaluation,Qwen3-Max,qwen,,,closed,61.5,TaskIII_F1_Mediator_MalAlgoQA,,,,https://arxiv.org/abs/2505.11839,2026,,2c80e6de00240fe1b89d491a3b92c2c4,arXiv,arxiv,,Alibaba,,,,,false,f1,0,100,,,,,,,Counterfactual Reasoning Eval,,,,
counterfactualevaluation,Qwen3-Max,qwen,,,closed,69.3,TaskIII_F1_Outcome_MalAlgoQA,,,,https://arxiv.org/abs/2505.11839,2026,,78edce490df582f110456e411249d9de,arXiv,arxiv,,Alibaba,,,,,false,f1,0,100,,,,,,,Counterfactual Reasoning Eval,,,,
counterfactualevaluation,Qwen3-Max,qwen,,,closed,67.5,TaskIV_F1_M_prime_MalAlgoQA,,,,https://arxiv.org/abs/2505.11839,2026,,89b45edf8b70085e4735cb97c8c599bc,arXiv,arxiv,,Alibaba,,,,,false,f1,0,100,,,,,,,Counterfactual Reasoning Eval,,,,
counterfactualevaluation,Qwen3-Max,qwen,,,closed,60.9,TaskIV_F1_Y_prime_MalAlgoQA,,,,https://arxiv.org/abs/2505.11839,2026,,5ff66465bb45819ed80a3430af3734e7,arXiv,arxiv,,Alibaba,,,,,false,f1,0,100,,,,,,,Counterfactual Reasoning Eval,,,,
counterfactualevaluation,Llama-4-S,meta,,,open,76.6,TaskIII_F1_Mediator_MalAlgoQA,,,,https://arxiv.org/abs/2505.11839,2026,,c690c1018327cd1a112feb5bad996233,arXiv,arxiv,,Meta,,,,,false,f1,0,100,,,,,,,Counterfactual Reasoning Eval,,,,
counterfactualevaluation,Llama-4-S,meta,,,open,81.2,TaskIII_F1_Outcome_MalAlgoQA,,,,https://arxiv.org/abs/2505.11839,2026,,565497c5dcd660d3fde3e5db6c627a0e,arXiv,arxiv,,Meta,,,,,false,f1,0,100,,,,,,,Counterfactual Reasoning Eval,,,,
counterfactualevaluation,Llama-4-S,meta,,,open,57.4,TaskIV_F1_M_prime_MalAlgoQA,,,,https://arxiv.org/abs/2505.11839,2026,,a5df32de03be9443e9d903c95dda2b56,arXiv,arxiv,,Meta,,,,,false,f1,0,100,,,,,,,Counterfactual Reasoning Eval,,,,
counterfactualevaluation,Llama-4-S,meta,,,open,50.7,TaskIV_F1_Y_prime_MalAlgoQA,,,,https://arxiv.org/abs/2505.11839,2026,,426fd6f3951625ef7d74f035b19aa670,arXiv,arxiv,,Meta,,,,,false,f1,0,100,,,,,,,Counterfactual Reasoning Eval,,,,
counterfactualevaluation,Llama-4-M,meta,,,open,77.8,TaskIII_F1_Mediator_MalAlgoQA,,,,https://arxiv.org/abs/2505.11839,2026,,c436fe8a7b6a20a56b2962762f10227a,arXiv,arxiv,,Meta,,,,,false,f1,0,100,,,,,,,Counterfactual Reasoning Eval,,,,
counterfactualevaluation,Llama-4-M,meta,,,open,82.4,TaskIII_F1_Outcome_MalAlgoQA,,,,https://arxiv.org/abs/2505.11839,2026,,5f7e4c7aad4c51f250200eec7a717952,arXiv,arxiv,,Meta,,,,,false,f1,0,100,,,,,,,Counterfactual Reasoning Eval,,,,
counterfactualevaluation,Llama-4-M,meta,,,open,74.0,TaskIV_F1_M_prime_MalAlgoQA,,,,https://arxiv.org/abs/2505.11839,2026,,674099838583d83f709dbc4f2937cfd4,arXiv,arxiv,,Meta,,,,,false,f1,0,100,,,,,,,Counterfactual Reasoning Eval,,,,
counterfactualevaluation,Llama-4-M,meta,,,open,68.2,TaskIV_F1_Y_prime_MalAlgoQA,,,,https://arxiv.org/abs/2505.11839,2026,,94b46655216d11870bfcf31d7539f3f6,arXiv,arxiv,,Meta,,,,,false,f1,0,100,,,,,,,Counterfactual Reasoning Eval,,,,
counterfactualevaluation,Gemini-2.5-Pro,google,,,closed,60.2,TaskIII_F1_Mediator_MalAlgoQA,,,,https://arxiv.org/abs/2505.11839,2026,,46efdbebd43d692359f81424b9484ff0,arXiv,arxiv,,Google,,,,,false,f1,0,100,,,,,,,Counterfactual Reasoning Eval,,,,
counterfactualevaluation,Gemini-2.5-Pro,google,,,closed,70.5,TaskIII_F1_Outcome_MalAlgoQA,,,,https://arxiv.org/abs/2505.11839,2026,,d8386fdbc00db1df40b2e44cf7da5063,arXiv,arxiv,,Google,,,,,false,f1,0,100,,,,,,,Counterfactual Reasoning Eval,,,,
counterfactualevaluation,Gemini-2.5-Pro,google,,,closed,69.6,TaskIV_F1_M_prime_MalAlgoQA,,,,https://arxiv.org/abs/2505.11839,2026,,377ad3cb1f37d939219f8c8d85be8a27,arXiv,arxiv,,Google,,,,,false,f1,0,100,,,,,,,Counterfactual Reasoning Eval,,,,
counterfactualevaluation,Gemini-2.5-Pro,google,,,closed,62.9,TaskIV_F1_Y_prime_MalAlgoQA,,,,https://arxiv.org/abs/2505.11839,2026,,475d5714a9b2ccdcc2894a14ae63c7a5,arXiv,arxiv,,Google,,,,,false,f1,0,100,,,,,,,Counterfactual Reasoning Eval,,,,
counterfactualevaluation,DeepSeek-V3,deepseek,,,open,63.8,TaskIII_F1_Mediator_MalAlgoQA,,,,https://arxiv.org/abs/2505.11839,2026,,68ce84793d3dd0dcbe464ce1ae601492,arXiv,arxiv,,DeepSeek,,,,,false,f1,0,100,,,,,,,Counterfactual Reasoning Eval,,,,
counterfactualevaluation,DeepSeek-V3,deepseek,,,open,72.3,TaskIII_F1_Outcome_MalAlgoQA,,,,https://arxiv.org/abs/2505.11839,2026,,9ac7e8ce58a94ca2b357781bb007923a,arXiv,arxiv,,DeepSeek,,,,,false,f1,0,100,,,,,,,Counterfactual Reasoning Eval,,,,
counterfactualevaluation,DeepSeek-V3,deepseek,,,open,71.8,TaskIV_F1_M_prime_MalAlgoQA,,,,https://arxiv.org/abs/2505.11839,2026,,faf176e0736389f11f735548f09fb951,arXiv,arxiv,,DeepSeek,,,,,false,f1,0,100,,,,,,,Counterfactual Reasoning Eval,,,,
counterfactualevaluation,DeepSeek-V3,deepseek,,,open,65.1,TaskIV_F1_Y_prime_MalAlgoQA,,,,https://arxiv.org/abs/2505.11839,2026,,6b579f93bf6b0552ccdb3ce9fefdb2c8,arXiv,arxiv,,DeepSeek,,,,,false,f1,0,100,,,,,,,Counterfactual Reasoning Eval,,,,
counterfactualevaluation,ChatGPT-5,openai,,,closed,63.2,TaskIII_F1_Mediator_HumanEval-Exe,,,,https://arxiv.org/abs/2505.11839,2026,,a4a32da5705c4a8b704fb2cb3c2a0513,arXiv,arxiv,,OpenAI,,,,,false,f1,0,100,,,,,,,Counterfactual Reasoning Eval,,,,
counterfactualevaluation,ChatGPT-5,openai,,,closed,67.4,TaskIII_F1_Outcome_HumanEval-Exe,,,,https://arxiv.org/abs/2505.11839,2026,,11cd4d49faa508dec83a99b422a149d7,arXiv,arxiv,,OpenAI,,,,,false,f1,0,100,,,,,,,Counterfactual Reasoning Eval,,,,
counterfactualevaluation,ChatGPT-5,openai,,,closed,75.7,TaskIV_F1_M_prime_HumanEval-Exe,,,,https://arxiv.org/abs/2505.11839,2026,,21ed552586fc155263b02097f90013a1,arXiv,arxiv,,OpenAI,,,,,false,f1,0,100,,,,,,,Counterfactual Reasoning Eval,,,,
counterfactualevaluation,ChatGPT-5,openai,,,closed,71.5,TaskIV_F1_Y_prime_HumanEval-Exe,,,,https://arxiv.org/abs/2505.11839,2026,,38787cc8789c3e5ec27c7af1c7e17c1e,arXiv,arxiv,,OpenAI,,,,,false,f1,0,100,,,,,,,Counterfactual Reasoning Eval,,,,
counterfactualevaluation,o1,openai,,,closed,66.0,TaskIII_F1_Mediator_HumanEval-Exe,,,,https://arxiv.org/abs/2505.11839,2026,,c827a0d4aec49531450399d24871f369,arXiv,arxiv,,OpenAI,,,,,false,f1,0,100,,,,,,,Counterfactual Reasoning Eval,,,,
counterfactualevaluation,o1,openai,,,closed,70.3,TaskIII_F1_Outcome_HumanEval-Exe,,,,https://arxiv.org/abs/2505.11839,2026,,246fbdecf04709df3487682097f9acbc,arXiv,arxiv,,OpenAI,,,,,false,f1,0,100,,,,,,,Counterfactual Reasoning Eval,,,,
counterfactualevaluation,o1,openai,,,closed,73.4,TaskIV_F1_M_prime_HumanEval-Exe,,,,https://arxiv.org/abs/2505.11839,2026,,ba4de09ebca014e794fddd1e5683d94e,arXiv,arxiv,,OpenAI,,,,,false,f1,0,100,,,,,,,Counterfactual Reasoning Eval,,,,
counterfactualevaluation,o1,openai,,,closed,66.5,TaskIV_F1_Y_prime_HumanEval-Exe,,,,https://arxiv.org/abs/2505.11839,2026,,fdc9d7fa74a7ea690177ebf91640161e,arXiv,arxiv,,OpenAI,,,,,false,f1,0,100,,,,,,,Counterfactual Reasoning Eval,,,,
counterfactualevaluation,Qwen3-Max,qwen,,,closed,51.9,TaskIII_F1_Mediator_HumanEval-Exe,,,,https://arxiv.org/abs/2505.11839,2026,,62cc6c5692a68d8d6fa52866f107d88f,arXiv,arxiv,,Alibaba,,,,,false,f1,0,100,,,,,,,Counterfactual Reasoning Eval,,,,
counterfactualevaluation,Qwen3-Max,qwen,,,closed,59.7,TaskIII_F1_Outcome_HumanEval-Exe,,,,https://arxiv.org/abs/2505.11839,2026,,a0bf381853e0a72e9fec979696da3fcf,arXiv,arxiv,,Alibaba,,,,,false,f1,0,100,,,,,,,Counterfactual Reasoning Eval,,,,
counterfactualevaluation,Qwen3-Max,qwen,,,closed,58.2,TaskIV_F1_M_prime_HumanEval-Exe,,,,https://arxiv.org/abs/2505.11839,2026,,1610012ac79cd812a62fe98d7e207995,arXiv,arxiv,,Alibaba,,,,,false,f1,0,100,,,,,,,Counterfactual Reasoning Eval,,,,
counterfactualevaluation,Qwen3-Max,qwen,,,closed,51.5,TaskIV_F1_Y_prime_HumanEval-Exe,,,,https://arxiv.org/abs/2505.11839,2026,,fbaa109423ab56e81e96ae2a8f4fd9fd,arXiv,arxiv,,Alibaba,,,,,false,f1,0,100,,,,,,,Counterfactual Reasoning Eval,,,,
counterfactualevaluation,Llama-4-S,meta,,,open,61.9,TaskIII_F1_Mediator_HumanEval-Exe,,,,https://arxiv.org/abs/2505.11839,2026,,1da763a9813d20ad58a7d0716f4b74e8,arXiv,arxiv,,Meta,,,,,false,f1,0,100,,,,,,,Counterfactual Reasoning Eval,,,,
counterfactualevaluation,Llama-4-S,meta,,,open,66.3,TaskIII_F1_Outcome_HumanEval-Exe,,,,https://arxiv.org/abs/2505.11839,2026,,7bdb5c248482cc63214f7f16123bc096,arXiv,arxiv,,Meta,,,,,false,f1,0,100,,,,,,,Counterfactual Reasoning Eval,,,,
counterfactualevaluation,Llama-4-S,meta,,,open,47.7,TaskIV_F1_M_prime_HumanEval-Exe,,,,https://arxiv.org/abs/2505.11839,2026,,9f3b55654498e6a113cab27bce3eff71,arXiv,arxiv,,Meta,,,,,false,f1,0,100,,,,,,,Counterfactual Reasoning Eval,,,,
counterfactualevaluation,Llama-4-S,meta,,,open,41.2,TaskIV_F1_Y_prime_HumanEval-Exe,,,,https://arxiv.org/abs/2505.11839,2026,,12c8de6915180d8e4abb1253917d2644,arXiv,arxiv,,Meta,,,,,false,f1,0,100,,,,,,,Counterfactual Reasoning Eval,,,,
counterfactualevaluation,Llama-4-M,meta,,,open,63.0,TaskIII_F1_Mediator_HumanEval-Exe,,,,https://arxiv.org/abs/2505.11839,2026,,1d85eb79281a80b8118a69771b7cc014,arXiv,arxiv,,Meta,,,,,false,f1,0,100,,,,,,,Counterfactual Reasoning Eval,,,,
counterfactualevaluation,Llama-4-M,meta,,,open,67.5,TaskIII_F1_Outcome_HumanEval-Exe,,,,https://arxiv.org/abs/2505.11839,2026,,3072422c14d19d5b3a3bc11e726bbed4,arXiv,arxiv,,Meta,,,,,false,f1,0,100,,,,,,,Counterfactual Reasoning Eval,,,,
counterfactualevaluation,Llama-4-M,meta,,,open,63.6,TaskIV_F1_M_prime_HumanEval-Exe,,,,https://arxiv.org/abs/2505.11839,2026,,34b85e384b48ea6b50ae13d658a71e92,arXiv,arxiv,,Meta,,,,,false,f1,0,100,,,,,,,Counterfactual Reasoning Eval,,,,
counterfactualevaluation,Llama-4-M,meta,,,open,56.9,TaskIV_F1_Y_prime_HumanEval-Exe,,,,https://arxiv.org/abs/2505.11839,2026,,437027f66cdfcec08a7f16cd8a2a37ce,arXiv,arxiv,,Meta,,,,,false,f1,0,100,,,,,,,Counterfactual Reasoning Eval,,,,
counterfactualevaluation,Gemini-2.5-Pro,google,,,closed,49.7,TaskIII_F1_Mediator_HumanEval-Exe,,,,https://arxiv.org/abs/2505.11839,2026,,cda6f3ebcd772d39c88b9304665c1467,arXiv,arxiv,,Google,,,,,false,f1,0,100,,,,,,,Counterfactual Reasoning Eval,,,,
counterfactualevaluation,Gemini-2.5-Pro,google,,,closed,57.0,TaskIII_F1_Outcome_HumanEval-Exe,,,,https://arxiv.org/abs/2505.11839,2026,,1be5c8e5f1c18b75174939f33a8bbfcc,arXiv,arxiv,,Google,,,,,false,f1,0,100,,,,,,,Counterfactual Reasoning Eval,,,,
counterfactualevaluation,Gemini-2.5-Pro,google,,,closed,55.8,TaskIV_F1_M_prime_HumanEval-Exe,,,,https://arxiv.org/abs/2505.11839,2026,,3eb9d5fcc02e25a87ff0e1200c83553d,arXiv,arxiv,,Google,,,,,false,f1,0,100,,,,,,,Counterfactual Reasoning Eval,,,,
counterfactualevaluation,Gemini-2.5-Pro,google,,,closed,49.4,TaskIV_F1_Y_prime_HumanEval-Exe,,,,https://arxiv.org/abs/2505.11839,2026,,aca029c1cb391c775712833ebb4ac69c,arXiv,arxiv,,Google,,,,,false,f1,0,100,,,,,,,Counterfactual Reasoning Eval,,,,
counterfactualevaluation,DeepSeek-V3,deepseek,,,open,53.6,TaskIII_F1_Mediator_HumanEval-Exe,,,,https://arxiv.org/abs/2505.11839,2026,,ff3b86ead44e53d1e9936baad6b3c295,arXiv,arxiv,,DeepSeek,,,,,false,f1,0,100,,,,,,,Counterfactual Reasoning Eval,,,,
counterfactualevaluation,DeepSeek-V3,deepseek,,,open,60.5,TaskIII_F1_Outcome_HumanEval-Exe,,,,https://arxiv.org/abs/2505.11839,2026,,101bfbd62a4760b14adffa0e1617252d,arXiv,arxiv,,DeepSeek,,,,,false,f1,0,100,,,,,,,Counterfactual Reasoning Eval,,,,
counterfactualevaluation,DeepSeek-V3,deepseek,,,open,59.4,TaskIV_F1_M_prime_HumanEval-Exe,,,,https://arxiv.org/abs/2505.11839,2026,,bdd3681507a0cd869490a044d295494f,arXiv,arxiv,,DeepSeek,,,,,false,f1,0,100,,,,,,,Counterfactual Reasoning Eval,,,,
counterfactualevaluation,DeepSeek-V3,deepseek,,,open,52.7,TaskIV_F1_Y_prime_HumanEval-Exe,,,,https://arxiv.org/abs/2505.11839,2026,,b9f3ae84b418075ac2b5af80458becbf,arXiv,arxiv,,DeepSeek,,,,,false,f1,0,100,,,,,,,Counterfactual Reasoning Eval,,,,
counterfactualevaluation,ChatGPT-5,openai,,,closed,66.3,TaskIII_F1_Mediator_Open-Critic,,,,https://arxiv.org/abs/2505.11839,2026,,df8ed6a2d51de5742165114d635db0c7,arXiv,arxiv,,OpenAI,,,,,false,f1,0,100,,,,,,,Counterfactual Reasoning Eval,,,,
counterfactualevaluation,ChatGPT-5,openai,,,closed,70.6,TaskIII_F1_Outcome_Open-Critic,,,,https://arxiv.org/abs/2505.11839,2026,,a2503a75f069c385867e7fd7a313e439,arXiv,arxiv,,OpenAI,,,,,false,f1,0,100,,,,,,,Counterfactual Reasoning Eval,,,,
counterfactualevaluation,ChatGPT-5,openai,,,closed,75.3,TaskIV_F1_M_prime_Open-Critic,,,,https://arxiv.org/abs/2505.11839,2026,,fb67f79f8a2808fbdb1c41778e50ce5d,arXiv,arxiv,,OpenAI,,,,,false,f1,0,100,,,,,,,Counterfactual Reasoning Eval,,,,
counterfactualevaluation,ChatGPT-5,openai,,,closed,69.4,TaskIV_F1_Y_prime_Open-Critic,,,,https://arxiv.org/abs/2505.11839,2026,,bb45c080fdc3998ff4dbf0a222968dd8,arXiv,arxiv,,OpenAI,,,,,false,f1,0,100,,,,,,,Counterfactual Reasoning Eval,,,,
counterfactualevaluation,o1,openai,,,closed,64.1,TaskIII_F1_Mediator_Open-Critic,,,,https://arxiv.org/abs/2505.11839,2026,,1b55260c1d4c08fd1301fdde512514a6,arXiv,arxiv,,OpenAI,,,,,false,f1,0,100,,,,,,,Counterfactual Reasoning Eval,,,,
counterfactualevaluation,o1,openai,,,closed,68.9,TaskIII_F1_Outcome_Open-Critic,,,,https://arxiv.org/abs/2505.11839,2026,,81342cea8bfc0ca92fce75eef759058a,arXiv,arxiv,,OpenAI,,,,,false,f1,0,100,,,,,,,Counterfactual Reasoning Eval,,,,
counterfactualevaluation,o1,openai,,,closed,73.8,TaskIV_F1_M_prime_Open-Critic,,,,https://arxiv.org/abs/2505.11839,2026,,db1b0c053fc0dc12d3583a6e6e2b925a,arXiv,arxiv,,OpenAI,,,,,false,f1,0,100,,,,,,,Counterfactual Reasoning Eval,,,,
counterfactualevaluation,o1,openai,,,closed,67.5,TaskIV_F1_Y_prime_Open-Critic,,,,https://arxiv.org/abs/2505.11839,2026,,41d2c4d26453ff01b207bf7e2171ef0a,arXiv,arxiv,,OpenAI,,,,,false,f1,0,100,,,,,,,Counterfactual Reasoning Eval,,,,
counterfactualevaluation,Qwen3-Max,qwen,,,closed,49.7,TaskIII_F1_Mediator_Open-Critic,,,,https://arxiv.org/abs/2505.11839,2026,,8c5e6aa8966429ca3d3a11202e1f4158,arXiv,arxiv,,Alibaba,,,,,false,f1,0,100,,,,,,,Counterfactual Reasoning Eval,,,,
counterfactualevaluation,Qwen3-Max,qwen,,,closed,57.2,TaskIII_F1_Outcome_Open-Critic,,,,https://arxiv.org/abs/2505.11839,2026,,7f06200d5abb16d6d85bb222bb0d5742,arXiv,arxiv,,Alibaba,,,,,false,f1,0,100,,,,,,,Counterfactual Reasoning Eval,,,,
counterfactualevaluation,Qwen3-Max,qwen,,,closed,56.0,TaskIV_F1_M_prime_Open-Critic,,,,https://arxiv.org/abs/2505.11839,2026,,f1f20c413d36a2e92dded34ba2a18d63,arXiv,arxiv,,Alibaba,,,,,false,f1,0,100,,,,,,,Counterfactual Reasoning Eval,,,,
counterfactualevaluation,Qwen3-Max,qwen,,,closed,49.4,TaskIV_F1_Y_prime_Open-Critic,,,,https://arxiv.org/abs/2505.11839,2026,,d3e8aad518e61646253f2b8c5c409b9b,arXiv,arxiv,,Alibaba,,,,,false,f1,0,100,,,,,,,Counterfactual Reasoning Eval,,,,
